imgUrl,l1,l2,grass_region,MTD ADO,MTD ADG,MoM ADO,MoM ADG
https://cf.shopee.co.th/file/cn-11134207-820l4-mk0c3d5bk3yc38,礼品及包装,气泡膜,泰国,0.25,0,4,
https://cf.shopee.co.th/file/sg-11134201-7qvg5-lhiiymcnz3ec7c,礼品及包装,气泡膜,泰国,0.25,3.23,0.5,0.47
https://cf.shopee.co.th/file/sg-11134201-7qvcu-lhkhgta9to6w9c,礼品及包装,气泡膜,泰国,0.25,2.43,1.5,1.79
https://cf.shopee.co.th/file/sg-11134201-7rd5j-lw6zgeceaqcj61,礼品及包装,气泡膜,泰国,0.25,0.58,,
https://cf.shopee.co.th/file/cn-11134207-7ras8-marw9bjokuh112,礼品及包装,气泡膜,泰国,0.25,1.93,2.75,4.51
https://cf.shopee.co.th/file/sg-11134201-22100-syz3fesp2viv61,礼品及包装,气泡膜,泰国,0.21,1.59,3.17,3.07
https://cf.shopee.co.th/file/sg-11134201-22100-544myppr2viva1,礼品及包装,气泡膜,泰国,0.08,3.42,0.88,2.21
https://cf.shopee.co.th/file/sg-11134201-7qve0-lk3jxupv3c6j3e,礼品及包装,气泡膜,泰国,0.07,0.18,,
https://cf.shopee.co.th/file/sg-11134201-7raum-mb15xcfrbtvne8,礼品及包装,气泡膜,泰国,0.06,0.02,1.5,-0.67
https://cf.shopee.co.th/file/cn-11134207-7r98o-lnqzet4zxvuwb8,礼品及包装,纸箱,泰国,6.31,13.1,0.12,0.16
https://cf.shopee.co.th/file/cn-11134207-820l4-mnsln756kvt2d6,礼品及包装,纸箱,泰国,1.25,0,,
https://cf.shopee.co.th/file/cn-11134207-820l4-mmh7shblvwn7a8,礼品及包装,纸箱,泰国,0.75,0,1.05,
https://cf.shopee.co.th/file/cn-11134207-820l4-mnlfruwg16o1ed,礼品及包装,纸箱,泰国,0.5,0,9,
https://cf.shopee.co.th/file/cn-11134207-820l4-mml6mbrhi0ht80,礼品及包装,纸箱,泰国,0.5,0,3.86,
https://cf.shopee.co.th/file/926c7371ec829a02dc03a6b75182b24c,礼品及包装,纸箱,泰国,0.5,0.63,14,18.31
https://cf.shopee.co.th/file/cn-11134207-7ras8-madxbgjqysahb5,礼品及包装,纸箱,泰国,0.5,1.33,-0.12,-0.61
https://cf.shopee.co.th/file/cn-11134207-7r98o-lyq1f0f6b2jm87,礼品及包装,纸箱,泰国,0.25,0.01,-0.06,-0.06
https://cf.shopee.co.th/file/sg-11134201-8261y-mm1h70vvmbr84f,礼品及包装,纸箱,泰国,0.25,0.15,-0.45,-0.85
https://cf.shopee.co.th/file/sg-11134201-7rdx0-mbq4beuu7hcda9,礼品及包装,纸箱,泰国,0.25,53.1,,
https://cf.shopee.co.th/file/0ae88f16ff80ae35b56240152301286b,礼品及包装,纸箱,泰国,0.25,2.96,6.5,9.19
https://cf.shopee.co.th/file/cn-11134207-820l4-mfayn020mh3d1b,礼品及包装,纸箱,泰国,0.25,1.3,-0.32,-0.78
https://cf.shopee.co.th/file/cn-11134207-820l4-mmk6i6doknige3,礼品及包装,纸箱,泰国,0.25,0,0.88,
https://cf.shopee.co.th/file/cn-11134207-820l4-mkd95ply0jd1ce,礼品及包装,纸箱,泰国,0.17,0,14,
https://cf.shopee.co.th/file/cn-11134207-820l4-mnbbqd28bt3758,礼品及包装,纸箱,泰国,0.13,0,2.75,
https://cf.shopee.co.th/file/cn-11134207-820l4-mml6m5pu61old2,礼品及包装,纸箱,泰国,0.13,0,1.5,
https://cf.shopee.co.th/file/cn-11134207-820l4-mjt8dsprjpqf55,礼品及包装,礼品袋,泰国,32.23,0,-0.07,-1
https://cf.shopee.co.th/file/cn-11134207-7r98o-llu3zoa1gh5w5a,礼品及包装,礼品袋,泰国,22.47,37.95,0.26,0.5
https://cf.shopee.co.th/file/cn-11134207-820l4-mng0hzlshloj82,礼品及包装,礼品袋,泰国,20.23,70.67,1.07,1.41
https://cf.shopee.co.th/file/cn-11134207-820l4-mng0f0ggs1s8c3,礼品及包装,礼品袋,泰国,15.98,28.17,0.26,0.13
https://cf.shopee.co.th/file/cn-11134207-820l4-mng2vqwjv5dyb4,礼品及包装,礼品袋,泰国,9.88,14.26,0.54,0.41
https://cf.shopee.co.th/file/cn-11134207-7r98o-lw2k4v7pw4ed01,礼品及包装,礼品袋,泰国,9.15,21.23,-0.06,-0.32
https://cf.shopee.co.th/file/cn-11134207-820l4-me9hdm0la2gy26,礼品及包装,礼品袋,泰国,8.83,8.32,0.24,0.09
https://cf.shopee.co.th/file/sg-11134201-7reof-m2c560j7cji4be,礼品及包装,礼品袋,泰国,7.75,8.63,2.21,1.88
https://cf.shopee.co.th/file/cn-11134207-820l4-mgsvjt4pmost33,礼品及包装,礼品袋,泰国,6.75,0,-0.13,
https://cf.shopee.co.th/file/cn-11134207-7ras8-mc79bs3m6puh24,礼品及包装,礼品袋,泰国,5.75,35.88,0.34,0.49
https://cf.shopee.co.th/file/cn-11134207-820l4-mno3t6c9xslicf,礼品及包装,礼品袋,泰国,5.01,24.12,0.47,0.61
https://cf.shopee.co.th/file/cn-11134207-7ras8-m12j9q9qqpd219,礼品及包装,礼品袋,泰国,4.04,20.2,0.07,0.56
https://cf.shopee.co.th/file/sg-11134201-7rbkp-llbybgqknwvoaf,礼品及包装,礼品袋,泰国,3.63,2.72,0.98,0.01
https://cf.shopee.co.th/file/sg-11134201-7rdvo-ly3li99kvr4tcf,礼品及包装,礼品袋,泰国,3.25,12.86,-0.4,-0.4
https://cf.shopee.co.th/file/cn-11134207-7r98o-lxtixmuigmxv9c,礼品及包装,礼品袋,泰国,2.96,15.54,0.14,2.14
https://cf.shopee.co.th/file/cn-11134207-820l4-me3zdd8xwe132f,礼品及包装,礼品袋,泰国,2.42,5.62,0.2,-0.08
https://cf.shopee.co.th/file/cn-11134207-7ras8-m12loa5p0ne24c,礼品及包装,礼品袋,泰国,2.38,3.28,-0.59,0.45
https://cf.shopee.co.th/file/cn-11134207-820l4-mg1wyucyx34bbd,礼品及包装,礼品袋,泰国,2.25,4.77,0.31,0.12
https://cf.shopee.co.th/file/sg-11134201-7rdyd-lzq5lkjjzo1g92,礼品及包装,礼品袋,泰国,2.25,9.96,0.44,-0.41
https://cf.shopee.co.th/file/sg-11134201-7rd5q-lv8kt07m0mag78,礼品及包装,礼品袋,泰国,2,12.52,0.09,0.05
https://cf.shopee.co.th/file/sg-11134201-7rcd6-m66opa7ryoqy3a,礼品及包装,礼品袋,泰国,1.75,5.46,0.12,0.77
https://cf.shopee.co.th/file/cn-11134207-7ras8-mc79avqtj8raaf,礼品及包装,礼品袋,泰国,1.75,9.96,0.34,-0.17
https://cf.shopee.co.th/file/cn-11134207-820l4-mmfyqbcofhtsfc,礼品及包装,礼品袋,泰国,1.75,0,0.81,-1
https://cf.shopee.co.th/file/cn-11134207-820l4-mns7y97tjytke3,礼品及包装,礼品袋,泰国,1.71,0,1.14,-1
https://cf.shopee.co.th/file/cn-11134207-820l4-mm5u6yk7qygx65,礼品及包装,礼品袋,泰国,1.6,4,-0.02,0
https://cf.shopee.co.th/file/ba0a40496e4b5aa4b451cc9d00be417c,礼品及包装,礼品袋,泰国,1.54,1.33,-0.11,0.09
https://cf.shopee.co.th/file/sg-11134201-825aj-mg6llk4k8xl9c6,礼品及包装,礼品袋,泰国,1.5,2.32,2.46,-0.82
https://cf.shopee.co.th/file/cn-11134207-820l4-mmu5j7dsnqww87,礼品及包装,礼品袋,泰国,1.5,1.63,0.15,0.89
https://cf.shopee.co.th/file/cn-11134207-7qukw-lkd7qzg5cjpifb,礼品及包装,礼品袋,泰国,1.5,7.16,0,0.87
https://cf.shopee.co.th/file/cn-11134207-820l4-mlu56himxurs76,礼品及包装,礼品袋,泰国,1.38,0.45,9.31,6.05
https://cf.shopee.co.th/file/cn-11134207-820l4-mnqu77qjh5aeae,礼品及包装,礼品袋,泰国,1.38,6.92,3.34,2
https://cf.shopee.co.th/file/cn-11134207-820l4-mnqvqdek8miw98,礼品及包装,礼品袋,泰国,1.33,6.81,3.21,5.57
https://cf.shopee.co.th/file/cn-11134207-7ras8-mbqj8bdd85zf7b,礼品及包装,礼品袋,泰国,1.3,3.97,0.35,0.61
https://cf.shopee.co.th/file/sg-11134201-824i5-mesh7i5r2rrb0c,礼品及包装,礼品袋,泰国,1.25,2.58,1.5,0.35
https://cf.shopee.co.th/file/sg-11134201-81zw8-mj3lmlob9on874,礼品及包装,礼品袋,泰国,1.25,2.88,1.34,0.94
https://cf.shopee.co.th/file/5d4d64e76a9b5d01812abb9ea02cffaf,礼品及包装,礼品袋,泰国,1.13,11.01,0.01,0.54
https://cf.shopee.co.th/file/sg-11134201-7qvdm-lgdw96dgi8slbb,礼品及包装,礼品袋,泰国,1.13,4.46,1.25,1.2
https://cf.shopee.co.th/file/sg-11134201-7rdvf-lzixk1lsp4fecb,礼品及包装,礼品袋,泰国,1.08,2.6,6.5,6.93
https://cf.shopee.co.th/file/cn-11134207-820l4-mnbagyucwi69f5,礼品及包装,礼品袋,泰国,1,8.82,0.46,0.49
https://cf.shopee.co.th/file/cn-11134207-820l4-mnf436b5yps31e,礼品及包装,礼品袋,泰国,1,3.56,4,0.96
https://cf.shopee.co.th/file/sg-11134201-7rdvm-mcap4ye6wjlj4c,礼品及包装,礼品袋,泰国,0.93,1.79,8.61,6.53
https://cf.shopee.co.th/file/cn-11134207-7r98o-lw3qoev7f9r7ff,礼品及包装,礼品袋,泰国,0.9,8.09,1.18,4.77
https://cf.shopee.co.th/file/sg-11134201-7rdyb-lz7l8qb2idd4ca,礼品及包装,礼品袋,泰国,0.86,1.94,0.22,-0.05
https://cf.shopee.co.th/file/cn-11134207-820l4-mi2ps4z0bqpw8d,礼品及包装,礼品袋,泰国,0.83,54.38,1.5,5.13
https://cf.shopee.co.th/file/sg-11134201-821g9-mgnjphevikne34,礼品及包装,礼品袋,泰国,0.8,2.41,1.67,2.78
https://cf.shopee.co.th/file/sg-11134201-7rdw0-mcivlyewsw2c46,礼品及包装,礼品袋,泰国,0.75,3.44,-0.08,-0.21
https://cf.shopee.co.th/file/sg-11134201-7ra3w-m52lptabymmvc0,礼品及包装,礼品袋,泰国,0.75,2.05,2.21,-0.77
https://cf.shopee.co.th/file/sg-11134201-7rd53-lvcvhu9gny9sd0,礼品及包装,礼品袋,泰国,0.75,1.58,0.02,-0.7
https://cf.shopee.co.th/file/sg-11134201-7rdvy-mckoez3rk9gm87,礼品及包装,礼品袋,泰国,0.75,2.65,2.21,3.79
https://cf.shopee.co.th/file/cn-11134207-7ras8-mc0keww31kjv9e,礼品及包装,礼品袋,泰国,0.75,60.47,1.05,1.87
https://cf.shopee.co.th/file/sg-11134201-7rcd0-lr2peuvbm9x916,礼品及包装,礼品袋,泰国,0.75,5.1,0.36,0.08
https://cf.shopee.co.th/file/cn-11134207-7ras8-m7t5yqywi88rd2,礼品及包装,礼品袋,泰国,0.5,94.5,,
https://cf.shopee.co.th/file/sg-11134201-22090-pnk9vsoa23hv4f,礼品及包装,礼品袋,泰国,0.5,15.04,1.81,1.18
https://cf.shopee.co.th/file/sg-11134201-7rdwf-lyrce44291ei0a,礼品及包装,礼品袋,泰国,0.5,4.33,1.14,0.86
https://cf.shopee.co.th/file/cn-11134207-820l4-mfmc4t7yvea564,礼品及包装,礼品袋,泰国,0.5,6.11,,
https://cf.shopee.co.th/file/sg-11134201-7reqg-m2kpgic6en7f12,礼品及包装,礼品袋,泰国,0.38,3.48,1.81,3.57
https://cf.shopee.co.th/file/cn-11134207-820l4-mgrjtnw05edo92,礼品及包装,礼品袋,泰国,0.33,7.64,3.29,4.59
https://cf.shopee.co.th/file/cn-11134207-7ras8-mc1iz2yq721i64,礼品及包装,礼品袋,泰国,0.33,7.56,3.29,4.35
https://cf.shopee.co.th/file/sg-11134201-7rd60-lwqsq351iyez8d,礼品及包装,礼品袋,泰国,0.25,8.59,-0.06,5.2
https://cf.shopee.co.th/file/22ede16ebc4724e858ee7c3d17adc10e,礼品及包装,礼品袋,泰国,0.25,20.14,-0.53,1.66
https://cf.shopee.co.th/file/sg-11134201-8262j-mjbhmrdta6f4ff,礼品及包装,礼品袋,泰国,0.25,12.82,,
https://cf.shopee.co.th/file/sg-11134201-7qve0-lff8p30r995a28,礼品及包装,礼品袋,泰国,0.25,6.81,0.88,1.68
https://cf.shopee.co.th/file/74abc1bd12800a2177990091e69bbf0a,礼品及包装,礼品袋,泰国,0.25,3.35,6.5,17.91
https://cf.shopee.co.th/file/cn-11134207-820l4-mklrwledon42f6,礼品及包装,礼品袋,泰国,0.25,8.24,6.5,6.98
https://cf.shopee.co.th/file/84fa1de8fe3ff1fd993e7d2a05557407,礼品及包装,礼品袋,泰国,0.25,5.79,2,1.62
https://cf.shopee.co.th/file/sg-11134205-8262s-mkvhviu0cjyc52,礼品及包装,礼品袋,泰国,0.25,3.97,-0.08,-0.79
https://cf.shopee.co.th/file/475477133c8ffeee2c0a7ffbd57af64c,礼品及包装,礼品袋,泰国,0.25,35.47,-0.68,4.05
https://cf.shopee.co.th/file/sg-11134201-22110-xdejnpatkfkv8f,礼品及包装,礼品袋,泰国,0.17,3.97,,
https://cf.shopee.co.th/file/cn-11134207-7r98o-lv6vzgc5rams3c,礼品及包装,礼品袋,泰国,0.17,11.74,,
https://cf.shopee.co.th/file/sg-11134201-7ra2b-mbdk7adf6vtc61,礼品及包装,礼盒,泰国,3.88,15.74,-0.51,-0.61
https://cf.shopee.co.th/file/sg-11134201-7rccx-ltf2jl975b0x16,礼品及包装,礼盒,泰国,2.88,0,-0.08,-1
https://cf.shopee.co.th/file/cn-11134207-7qukw-lifxr6qp3ipmd3,礼品及包装,礼盒,泰国,2.5,0,3.41,
https://cf.shopee.co.th/file/cn-11134207-7ras8-m6i8lu458q8jb8,礼品及包装,礼盒,泰国,2.25,15.75,-0.06,-0.57
https://cf.shopee.co.th/file/cn-11134207-7qukw-liv1ksnsjjp6e7,礼品及包装,礼盒,泰国,2,13.17,0.84,1.85
https://cf.shopee.co.th/file/cn-11134207-7r98o-ltoknvfn5yvx3b,礼品及包装,礼盒,泰国,2,8.32,1.11,1.26
https://cf.shopee.co.th/file/cn-11134207-820l4-mn407131hr0jb0,礼品及包装,礼盒,泰国,1.5,0,4,
https://cf.shopee.co.th/file/sg-11134275-8261n-mmd1u2f9cu10f3,礼品及包装,礼盒,泰国,1.25,2.2,-0.6,-0.71
https://cf.shopee.co.th/file/sg-11134201-7rd5f-lvy9wmyk1sbe17,礼品及包装,礼盒,泰国,1.25,4.98,3.25,1.22
https://cf.shopee.co.th/file/cn-11134207-820l4-mmsntrespypu8c,礼品及包装,礼盒,泰国,1.25,3.04,8.38,6.09
https://cf.shopee.co.th/file/cn-11134301-7r98o-lp4i7i5qc2532d,礼品及包装,礼盒,泰国,1,2.53,0.15,0.31
https://cf.shopee.co.th/file/sg-11134201-7rd44-m7tbfhbidst051,礼品及包装,礼盒,泰国,0.75,1.22,4.63,-0.09
https://cf.shopee.co.th/file/sg-11134201-7rd73-lwrxh5svnwhybd,礼品及包装,礼盒,泰国,0.75,1.02,6.5,0.96
https://cf.shopee.co.th/file/cn-11134207-7r98o-lv4ekhppfr10da,礼品及包装,礼盒,泰国,0.75,1.18,0.55,-0.46
https://cf.shopee.co.th/file/sg-11134201-81zws-mmpry7827z7l49,礼品及包装,礼盒,泰国,0.75,14.08,,
https://cf.shopee.co.th/file/cn-11134207-7ras8-mdltmi1mb3nr9f,礼品及包装,礼盒,泰国,0.75,4.23,6.5,6.5
https://cf.shopee.co.th/file/sg-11134207-23010-er22lgyey9lvfa,礼品及包装,礼盒,泰国,0.75,18.8,4.63,7.29
https://cf.shopee.co.th/file/b2f22a72696b33a10756624a5619542f,礼品及包装,礼盒,泰国,0.75,0.57,-0.54,-0.83
https://cf.shopee.co.th/file/cn-11134207-820l4-mn6va4pxg4jo35,礼品及包装,礼盒,泰国,0.71,0,5.07,
https://cf.shopee.co.th/file/sg-11134201-7rdyq-mchrfvm0jzgge0,礼品及包装,礼盒,泰国,0.5,0.73,4,-0.46
https://cf.shopee.co.th/file/cn-11134207-7qukw-lhsfmu8g91nid1,礼品及包装,礼盒,泰国,0.5,2.08,0.22,-0.42
https://cf.shopee.co.th/file/cn-11134207-7ras8-mckkwymy3fdo36,礼品及包装,礼盒,泰国,0.5,3.9,2.75,4.42
https://cf.shopee.co.th/file/sg-11134201-7rfgu-m9h3bee3akut60,礼品及包装,礼盒,泰国,0.5,4.81,0.67,0.63
https://cf.shopee.co.th/file/cn-11134207-7ras8-m629t4fnbu7q50,礼品及包装,礼盒,泰国,0.5,3.1,2.46,-0.4
https://cf.shopee.co.th/file/sg-11134201-7rdxi-ly0mx3qogm2ye6,礼品及包装,礼盒,泰国,0.5,0.43,1.42,-0.19
https://cf.shopee.co.th/file/cn-11134207-7ras8-m6opgra3724r83,礼品及包装,礼盒,泰国,0.5,38.51,14,19.68
https://cf.shopee.co.th/file/cn-11134207-820l4-mdy37sy3uo0216,礼品及包装,礼盒,泰国,0.5,1.5,-0.57,-0.62
https://cf.shopee.co.th/file/sg-11134275-8262y-mmd1u2desh6w1e,礼品及包装,礼盒,泰国,0.5,2.77,2.75,9.77
https://cf.shopee.co.th/file/cn-11134207-7ras8-m3lx3mlmopdkd9,礼品及包装,礼盒,泰国,0.5,3.58,1,4.62
https://cf.shopee.co.th/file/cn-11134207-820l4-mmk6f4518nwj68,礼品及包装,礼盒,泰国,0.5,0,0.32,
https://cf.shopee.co.th/file/sg-11134201-7rcdh-lsc387axemlnaf,礼品及包装,礼盒,泰国,0.5,0.23,11,0.1
https://cf.shopee.co.th/file/sg-11134201-825am-mg3j2tzqz1ft3e,礼品及包装,礼盒,泰国,0.5,0.14,0.5,-0.36
https://cf.shopee.co.th/file/cn-11134207-820l4-mjwglj8prqioa0,礼品及包装,礼盒,泰国,0.38,0.52,1.11,1.37
https://cf.shopee.co.th/file/cn-11134207-7ras8-m6hpjrmyh1hv1c,礼品及包装,礼盒,泰国,0.38,0,4.11,
https://cf.shopee.co.th/file/bd4cc6690908e9cfd74cc9cb9f3a7d8a,礼品及包装,礼盒,泰国,0.38,0.78,0.13,-0.38
https://cf.shopee.co.th/file/c0905c49d1d19177c64ff8d0167c42b1,礼品及包装,礼盒,泰国,0.38,1.08,1.81,5.65
https://cf.shopee.co.th/file/sg-11134201-8261a-mj7xjpt3h62pa6,礼品及包装,礼盒,泰国,0.31,0.43,1.26,0.62
https://cf.shopee.co.th/file/sg-11134201-820mx-mnmnxqs5qqyq2d,礼品及包装,礼盒,泰国,0.25,0.37,,
https://cf.shopee.co.th/file/sg-11134201-7rd57-luk9t9fi7e5d50,礼品及包装,礼盒,泰国,0.25,0.32,0.88,-0.52
https://cf.shopee.co.th/file/sg-11134201-820mg-mn9w2a0mgwslde,礼品及包装,礼盒,泰国,0.25,0.42,,
https://cf.shopee.co.th/file/d4ddeb9c11e251b25e8f36abc3ef7965,礼品及包装,礼盒,泰国,0.25,0.26,1.5,0.1
https://cf.shopee.co.th/file/sg-11134201-8261i-mllpag8tl9fsa5,礼品及包装,礼盒,泰国,0.25,1.08,,
https://cf.shopee.co.th/file/sg-11134201-82618-mmdodbstp62o7c,礼品及包装,礼盒,泰国,0.25,0.6,,
https://cf.shopee.co.th/file/cn-11134207-7ras8-mbhybgeidzylf2,礼品及包装,礼盒,泰国,0.25,0.96,1.5,-0.23
https://cf.shopee.co.th/file/sg-11134201-22100-h6oxds6isyiv67,礼品及包装,礼盒,泰国,0.25,1.39,6.5,13
https://cf.shopee.co.th/file/sg-11134201-8260z-mjpenmsxy0hse7,礼品及包装,礼盒,泰国,0.25,0.53,,
https://cf.shopee.co.th/file/cn-11134207-820l4-mhd0uef05oncda,礼品及包装,礼盒,泰国,0.25,1.3,0.5,-0.36
https://cf.shopee.co.th/file/cn-11134207-7r98o-ln0vi7i777vh6b,礼品及包装,礼盒,泰国,0.25,7.29,0.88,1.31
https://cf.shopee.co.th/file/sg-11134201-82622-ml7x2wyrgj600e,礼品及包装,礼盒,泰国,0.25,11.53,,
https://cf.shopee.co.th/file/sg-11134201-8260d-mmiloxo6glqg3f,礼品及包装,礼盒,泰国,0.25,6.64,,
https://cf.shopee.co.th/file/378a4c2431902b20169b5ac93cb7e2ff,礼品及包装,礼盒,泰国,0.25,1.27,6.5,9.73
https://cf.shopee.co.th/file/sg-11134201-8260i-mm8hc6fp37yc5d,礼品及包装,礼盒,泰国,0.25,2.33,0.88,0.37
https://cf.shopee.co.th/file/sg-11134201-824go-mel2cyy2yvwme6,礼品及包装,礼盒,泰国,0.25,1.17,6.5,5.2
https://cf.shopee.co.th/file/sg-11134201-7rcdb-ltq70h7zu4zzc5,礼品及包装,礼盒,泰国,0.25,5.03,-0.29,0.72
https://cf.shopee.co.th/file/cn-11134207-820l4-mk0r6wyx2rd107,礼品及包装,礼盒,泰国,0.25,1.67,,
https://cf.shopee.co.th/file/sg-11134201-82272-mhtcgizil98k0c,礼品及包装,礼盒,泰国,0.25,2.05,6.5,17.77
https://cf.shopee.co.th/file/cn-11134207-7ras8-m9o65nn6du36c1,礼品及包装,礼盒,泰国,0.25,1.2,-0.66,-0.81
https://cf.shopee.co.th/file/sg-11134201-81zww-mn2zhmnfwlj6cf,礼品及包装,礼盒,泰国,0.25,5.03,,
https://cf.shopee.co.th/file/f4bfbe0a184ebc30dacba1f5daa78c2e,礼品及包装,礼盒,泰国,0.25,6.59,0,1.78
https://cf.shopee.co.th/file/cn-11134207-7qukw-ljr397kitrq515,礼品及包装,礼盒,泰国,0.25,1.64,2.75,2.69
https://cf.shopee.co.th/file/cn-11134207-820l4-mhhdvxpzcwsg0f,礼品及包装,礼盒,泰国,0.25,3.85,,
https://cf.shopee.co.th/file/cn-11134207-820l4-me861nhfl3ibbc,礼品及包装,礼盒,泰国,0.25,1.79,6.5,7.47
https://cf.shopee.co.th/file/sg-11134201-7rasr-mb2bsh8t6fopcf,礼品及包装,礼盒,泰国,0.25,1.43,0.5,0.36
https://cf.shopee.co.th/file/sg-11134201-820nl-mnld6x96mbyefe,礼品及包装,礼盒,泰国,0.25,2.71,,
https://cf.shopee.co.th/file/sg-11134201-7rbn3-lp7nrqr22xeia8,礼品及包装,礼盒,泰国,0.25,7.9,2.75,9.44
https://cf.shopee.co.th/file/sg-11134201-824h7-mfksn3vxzsi082,礼品及包装,礼盒,泰国,0.25,6.82,,
https://cf.shopee.co.th/file/tw-11134201-23020-3i22fymyglnva5,礼品及包装,礼盒,泰国,0.25,2.06,,
https://cf.shopee.co.th/file/sg-11134201-7reob-m80jyj72hprd93,礼品及包装,礼盒,泰国,0.25,1.51,,
https://cf.shopee.co.th/file/sg-11134201-81zuk-milbeqoijx1ie2,礼品及包装,礼盒,泰国,0.25,6.29,,
https://cf.shopee.co.th/file/sg-11134201-7rdwx-md9ytovjrd3464,礼品及包装,礼盒,泰国,0.25,20.44,0.5,11.75
https://cf.shopee.co.th/file/cn-11134207-820l4-mk2afjn1uha8aa,礼品及包装,礼盒,泰国,0.13,2.23,-0.61,-0.49
https://cf.shopee.co.th/file/cn-11134207-7ras8-m84odb5s8smq07,礼品及包装,礼盒,泰国,0.13,2.41,,
https://cf.shopee.co.th/file/sg-11134201-7rd4u-lu935n5n6jm725,礼品及包装,礼盒,泰国,0.13,8.1,,
https://cf.shopee.co.th/file/cn-11134207-820l4-mk6fo3x3dqtf64,礼品及包装,礼盒,泰国,0.13,1.9,0.5,1.33
https://cf.shopee.co.th/file/d670ecdb822882e37c063de34b140053,礼品及包装,礼品包装纸,泰国,7.83,13.67,0.41,-0.34
https://cf.shopee.co.th/file/sg-11134201-7ra2b-m586388bavuof9,礼品及包装,礼品包装纸,泰国,5,6.26,0.89,0.74
https://cf.shopee.co.th/file/cn-11134207-820l4-mfvyg5vuqoen05,礼品及包装,礼品包装纸,泰国,4.79,18.7,0.59,0.67
https://cf.shopee.co.th/file/sg-11134201-7rdxo-m15ruo80w4v21b,礼品及包装,礼品包装纸,泰国,4,0.19,0.41,-0.23
https://cf.shopee.co.th/file/cn-11134207-820l4-mndrfsdceyv58f,礼品及包装,礼品包装纸,泰国,2.5,11.2,0.42,-0.02
https://cf.shopee.co.th/file/322727de1bc568b5f6c7710a679c7b13,礼品及包装,礼品包装纸,泰国,2.3,2.27,0.12,0.44
https://cf.shopee.co.th/file/sg-11134201-8262u-ml77zfhhgirz5f,礼品及包装,礼品包装纸,泰国,2,22.13,3.14,2.71
https://cf.shopee.co.th/file/cn-11134207-820l4-mfnhapu0nj0pa9,礼品及包装,礼品包装纸,泰国,1.94,15.95,0.49,1.19
https://cf.shopee.co.th/file/cn-11134207-820l4-mmfshjhx43k3f2,礼品及包装,礼品包装纸,泰国,1.88,0,1.56,
https://cf.shopee.co.th/file/cn-11134207-820l4-mndr4i4t4bgge3,礼品及包装,礼品包装纸,泰国,1.75,4.15,1.22,0.29
https://cf.shopee.co.th/file/cn-11134207-820l4-mfnqw8wt3vnzf0,礼品及包装,礼品包装纸,泰国,1.31,3.21,6.57,2.32
https://cf.shopee.co.th/file/cn-11134207-820l4-mn15h3g30lj7c9,礼品及包装,礼品包装纸,泰国,1.25,6.61,17.75,25.75
https://cf.shopee.co.th/file/cn-11134207-7r98o-lzovto8xwub7b8,礼品及包装,礼品包装纸,泰国,1.25,1.56,2.33,1.99
https://cf.shopee.co.th/file/06977584a3c103ec276f7f8a082991ec,礼品及包装,礼品包装纸,泰国,1.13,9.18,0.48,-0.48
https://cf.shopee.co.th/file/my-11134201-23020-2hsnnk8dhlnv83,礼品及包装,礼品包装纸,泰国,1,23.54,0.45,0.18
https://cf.shopee.co.th/file/sg-11134201-825zw-mk6kpy943c3p23,礼品及包装,礼品包装纸,泰国,1,2.79,6.5,8.16
https://cf.shopee.co.th/file/sg-11134201-7rd6p-lwp5l04d5nnhdc,礼品及包装,礼品包装纸,泰国,1,2.48,-0.23,-0.25
https://cf.shopee.co.th/file/sg-11134201-8261m-mk6jvoxep0ci1b,礼品及包装,礼品包装纸,泰国,1,4.34,4,5.31
https://cf.shopee.co.th/file/sg-11134201-8260f-mjote3kx5b0n95,礼品及包装,礼品包装纸,泰国,1,9.34,11.86,5.49
https://cf.shopee.co.th/file/sg-11134201-8259o-mfs41gtw5one0d,礼品及包装,礼品包装纸,泰国,0.81,6.12,5.96,6.34
https://cf.shopee.co.th/file/cn-11134207-820l4-mllpvptrsbgi41,礼品及包装,礼品包装纸,泰国,0.75,0.82,2,0.02
https://cf.shopee.co.th/file/sg-11134201-7rdy3-ly3p50lib7jrf4,礼品及包装,礼品包装纸,泰国,0.75,1.32,0.45,-0.07
https://cf.shopee.co.th/file/sg-11134201-7rdyb-lxid6dyy25t57b,礼品及包装,礼品包装纸,泰国,0.75,11.05,-0.11,0.06
https://cf.shopee.co.th/file/sg-11134201-8262c-mk8bj85xp1c26a,礼品及包装,礼品包装纸,泰国,0.75,6.83,10.25,9.62
https://cf.shopee.co.th/file/7304bcbaaf10385826fe2e96b98ebb92,礼品及包装,礼品包装纸,泰国,0.75,0.43,0.25,-0.22
https://cf.shopee.co.th/file/cn-11134207-820l4-mndrszvkpurk4a,礼品及包装,礼品包装纸,泰国,0.67,4.18,1.94,3.62
https://cf.shopee.co.th/file/cn-11134207-820l4-mndrj8024y69cb,礼品及包装,礼品包装纸,泰国,0.63,6.09,-0.36,0.55
https://cf.shopee.co.th/file/sg-11134201-7rdve-lzgs9u6xpobm28,礼品及包装,礼品包装纸,泰国,0.63,4.88,2.13,2.23
https://cf.shopee.co.th/file/cn-11134207-820l4-mhg85ebqhix239,礼品及包装,礼品包装纸,泰国,0.63,3.43,8.38,9.44
